title,url
"Yondemasu yo, Azazel-san. Z",https://myanimelist.net/anime/16241/Yondemasu_yo_Azazel-san_Z
Zettai Bouei Leviathan,https://myanimelist.net/anime/17681/Zettai_Bouei_Leviathan
Ketsuekigata-kun!,https://myanimelist.net/anime/17731/Ketsuekigata-kun
Sparrow's Hotel,https://myanimelist.net/anime/17849/Sparrows_Hotel
DD Hokuto no Ken (2013),https://myanimelist.net/anime/17705/DD_Hokuto_no_Ken_2013
Haitai Nanafa 2nd Season,https://myanimelist.net/anime/17727/Haitai_Nanafa_2nd_Season
Glass no Kamen desu ga,https://myanimelist.net/anime/17707/Glass_no_Kamen_desu_ga
Glass no Kamen desu ga to Z,https://myanimelist.net/anime/27621/Glass_no_Kamen_desu_ga_to_Z
Ikemen Kyuugo-tai Nurse Angels,https://myanimelist.net/anime/21053/Ikemen_Kyuugo-tai_Nurse_Angels
Boku wa Ousama (TV),https://myanimelist.net/anime/18191/Boku_wa_Ousama_TV
Hong Mao Lan Tu: Ao You Guo Lixian Ji,https://myanimelist.net/anime/39138/Hong_Mao_Lan_Tu__Ao_You_Guo_Lixian_Ji
Ruyi Ku Bao: Shanzhai Ji,https://myanimelist.net/anime/45507/Ruyi_Ku_Bao__Shanzhai_Ji
Ruyi Ku Bao: Qiyi Gou,https://myanimelist.net/anime/45506/Ruyi_Ku_Bao__Qiyi_Gou
Miyakawa-ke no Kuufuku,https://myanimelist.net/anime/17637/Miyakawa-ke_no_Kuufuku
Puchitto Gargantia,https://myanimelist.net/anime/18413/Puchitto_Gargantia
Turning Girls,https://myanimelist.net/anime/19133/Turning_Girls
Hitotsubu ni Kawaranu Ai wo Komete,https://myanimelist.net/anime/18953/Hitotsubu_ni_Kawaranu_Ai_wo_Komete
Show By Rock!!: Legend of Shingan Crimsonz,https://myanimelist.net/anime/31072/Show_By_Rock__Legend_of_Shingan_Crimsonz
Show By Rock!!: Plasmagica na Gogo,https://myanimelist.net/anime/31073/Show_By_Rock__Plasmagica_na_Gogo
Toukiden,https://myanimelist.net/anime/22137/Toukiden
World Fool News,https://myanimelist.net/anime/24437/World_Fool_News
Against,https://myanimelist.net/anime/34887/Against
W-Tails Cat: A Strange Presence,https://myanimelist.net/anime/20261/W-Tails_Cat__A_Strange_Presence
Origami of Landscape,https://myanimelist.net/anime/34633/Origami_of_Landscape
Baka Misérables,https://myanimelist.net/anime/20705/Baka_Misérables
Takarakuji x Rope,https://myanimelist.net/anime/30153/Takarakuji_x_Rope
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,https://myanimelist.net/anime/22635/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland_ONA
Heisei Policemen!!,https://myanimelist.net/anime/18389/Heisei_Policemen
Shin Seikimatsu: Yatsuto no Souguu,https://myanimelist.net/anime/22657/Shin_Seikimatsu__Yatsuto_no_Souguu
Graphillion: Kazoeage Oneesan wo Sukue,https://myanimelist.net/anime/30106/Graphillion__Kazoeage_Oneesan_wo_Sukue
Kubbe Kort Animasjon,https://myanimelist.net/anime/33528/Kubbe_Kort_Animasjon
Spy Penguin (ONA),https://myanimelist.net/anime/33772/Spy_Penguin_ONA
Chotto Warareru Gag Gaiden,https://myanimelist.net/anime/51156/Chotto_Warareru_Gag_Gaiden
FunaQ: Funassyi to Soutai-kun,https://myanimelist.net/anime/35611/FunaQ__Funassyi_to_Soutai-kun
Shi Wan Ge Leng Xiaohua Fanwai Pian,https://myanimelist.net/anime/44100/Shi_Wan_Ge_Leng_Xiaohua_Fanwai_Pian
Pao Fu Xiaojie: Hua Yang Ji,https://myanimelist.net/anime/44537/Pao_Fu_Xiaojie__Hua_Yang_Ji
Honnou da Zou,https://myanimelist.net/anime/56551/Honnou_da_Zou
Otenki Pokojiro,https://myanimelist.net/anime/56533/Otenki_Pokojiro
Laoban de Nuren,https://myanimelist.net/anime/44830/Laoban_de_Nuren
Capybara Clay Anime,https://myanimelist.net/anime/61542/Capybara_Clay_Anime
Mirai Nikki: Redial,https://myanimelist.net/anime/16762/Mirai_Nikki__Redial
High School DxD OVA,https://myanimelist.net/anime/12729/High_School_DxD_OVA
Papa no Iukoto wo Kikinasai! OVA,https://myanimelist.net/anime/17875/Papa_no_Iukoto_wo_Kikinasai_OVA
Rescue Me!,https://myanimelist.net/anime/18039/Rescue_Me
Magical☆Star Kanon 100%,https://myanimelist.net/anime/17725/Magical☆Star_Kanon_100
Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,https://myanimelist.net/anime/15807/Ro-Kyu-Bu__Tomoka_no_Ichigo_Sundae
Nuki Doki! Tenshi to Akuma no Sakusei Battle,https://myanimelist.net/anime/17867/Nuki_Doki_Tenshi_to_Akuma_no_Sakusei_Battle
Kakushi Dere,https://myanimelist.net/anime/17745/Kakushi_Dere
Garden,https://myanimelist.net/anime/17491/Garden
Rin x Sen + Ran → Sem: Cross Mix,https://myanimelist.net/anime/18525/Rin_x_Sen___Ran_→_Sem__Cross_Mix
Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,https://myanimelist.net/anime/17747/Furyou_ni_Hamerarete_Jusei_Suru_Kyonyuu_Okaasan_The_Animation
Mesu Nochi Torare,https://myanimelist.net/anime/17539/Mesu_Nochi_Torare
Iron Man: Rise of Technovore,https://myanimelist.net/anime/15847/Iron_Man__Rise_of_Technovore
Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,https://myanimelist.net/anime/17537/Ryou_Seibai__Gakuen_Bishoujo_Seisai_Hiroku
M Ogui: Last Order,https://myanimelist.net/anime/18455/M_Ogui__Last_Order
Busou Shinki: Install x Dream,https://myanimelist.net/anime/16614/Busou_Shinki__Install_x_Dream
Saimin Jutsu Zero,https://myanimelist.net/anime/18151/Saimin_Jutsu_Zero
Hakuouki: Reimeiroku OVA,https://myanimelist.net/anime/18835/Hakuouki__Reimeiroku_OVA
Saiyuuki Gaiden: Kouga no Shou,https://myanimelist.net/anime/17137/Saiyuuki_Gaiden__Kouga_no_Shou
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,https://myanimelist.net/anime/22631/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland
Genki Genki Non-tan: Spoon Tan Tan Tan,https://myanimelist.net/anime/25619/Genki_Genki_Non-tan__Spoon_Tan_Tan_Tan
Kotonoha no Niwa,https://myanimelist.net/anime/16782/Kotonoha_no_Niwa
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,https://myanimelist.net/anime/11577/Steins_Gate_Movie__Fuka_Ryouiki_no_Déjà_vu
Hal,https://myanimelist.net/anime/16528/Hal
Aura: Maryuuin Kouga Saigo no Tatakai,https://myanimelist.net/anime/14669/Aura__Maryuuin_Kouga_Saigo_no_Tatakai
Saint☆Oniisan (Movie),https://myanimelist.net/anime/15771/Saint☆Oniisan_Movie
Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,https://myanimelist.net/anime/17187/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_1_Ghost_Pain
Meitantei Conan Movie 17: Zekkai no Private Eye,https://myanimelist.net/anime/14735/Meitantei_Conan_Movie_17__Zekkai_no_Private_Eye
Kick-Heart,https://myanimelist.net/anime/16149/Kick-Heart
Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,https://myanimelist.net/anime/17113/Crayon_Shin-chan_Movie_21__Bakauma_B-Kyuu_Gourmet_Survival_Battle
Donyatsu,https://myanimelist.net/anime/18755/Donyatsu
Koumon-teki Juuku Ketsujiru Juke,https://myanimelist.net/anime/30860/Koumon-teki_Juuku_Ketsujiru_Juke
Glass no Kamen desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,https://myanimelist.net/anime/18109/Glass_no_Kamen_desu_ga_the_Movie__Onna_Spy_no_Koi_Murasaki_no_Bara_wa_Kiken_na_Kaori
Bibliomania,https://myanimelist.net/anime/57677/Bibliomania
Garon,https://myanimelist.net/anime/30362/Garon
Five Fire Fish,https://myanimelist.net/anime/35450/Five_Fire_Fish
Kuiba II: Dazhan Yuan Yang Jie,https://myanimelist.net/anime/19687/Kuiba_II__Dazhan_Yuan_Yang_Jie
Heijoukyou: Yasukerashi Miyako,https://myanimelist.net/anime/28749/Heijoukyou__Yasukerashi_Miyako
Hanakappa Movie: Hanasake! Pakkaan♪ Chou no Kuni no Daibouken,https://myanimelist.net/anime/17263/Hanakappa_Movie__Hanasake_Pakkaan♪_Chou_no_Kuni_no_Daibouken
Baka Mukashibanashi Movie: Jijii Wars,https://myanimelist.net/anime/20383/Baka_Mukashibanashi_Movie__Jijii_Wars
Yasai no Yousei: Quiz Gekijou,https://myanimelist.net/anime/18817/Yasai_no_Yousei__Quiz_Gekijou
"That's Hanakappa Musical: Pan to Gohan, Docchi nano!?",https://myanimelist.net/anime/30582/Thats_Hanakappa_Musical__Pan_to_Gohan_Docchi_nano
Quails,https://myanimelist.net/anime/51757/Quails
"Qianjin, Dawalixi",https://myanimelist.net/anime/52060/Qianjin_Dawalixi
May,https://myanimelist.net/anime/59371/May
Kaixin Chaoren,https://myanimelist.net/anime/43977/Kaixin_Chaoren
Qian Ting Zong Dong Yuan 3: Caihong Baozang,https://myanimelist.net/anime/51686/Qian_Ting_Zong_Dong_Yuan_3__Caihong_Baozang
Xi Bai Po 2: Yingxiong Wang Er Xiao,https://myanimelist.net/anime/43901/Xi_Bai_Po_2__Yingxiong_Wang_Er_Xiao
Sheng Long Qibing Da Maoxian,https://myanimelist.net/anime/44838/Sheng_Long_Qibing_Da_Maoxian
Sinbad Lixian Ji 2013,https://myanimelist.net/anime/44831/Sinbad_Lixian_Ji_2013
Lele Xiong Qihuan Zhuizong,https://myanimelist.net/anime/44855/Lele_Xiong_Qihuan_Zhuizong
Chongfeng Hao,https://myanimelist.net/anime/44849/Chongfeng_Hao
Mudan Xianzi: Rui Chunhua Kai,https://myanimelist.net/anime/44851/Mudan_Xianzi__Rui_Chunhua_Kai
Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,https://myanimelist.net/anime/16934/Chuunibyou_demo_Koi_ga_Shitai_Kirameki_no_Slapstick_Noel
Hentai Ouji to Warawanai Neko.: Henneko BBS,https://myanimelist.net/anime/21541/Hentai_Ouji_to_Warawanai_Neko__Henneko_BBS
Yama no Susume: Kabe tte Kowakunai no?,https://myanimelist.net/anime/17341/Yama_no_Susume__Kabe_tte_Kowakunai_no
Hetalia: The Beautiful World Specials,https://myanimelist.net/anime/17273/Hetalia__The_Beautiful_World_Specials
Senyuu. Specials,https://myanimelist.net/anime/17391/Senyuu_Specials
Tenshi no Drop,https://myanimelist.net/anime/16436/Tenshi_no_Drop
Koitabi: True Tours Nanto,https://myanimelist.net/anime/17635/Koitabi__True_Tours_Nanto
Bakuman. 3rd Season Specials,https://myanimelist.net/anime/23361/Bakuman_3rd_Season_Specials
Yuyushiki: Nyanyashiki,https://myanimelist.net/anime/19029/Yuyushiki__Nyanyashiki
Koukaku Kidoutai Arise: Another Mission,https://myanimelist.net/anime/18989/Koukaku_Kidoutai_Arise__Another_Mission
Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,https://myanimelist.net/anime/19845/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai__SD_Chara_ni_Yoru_Short_Movie
Karneval Specials,https://myanimelist.net/anime/23425/Karneval_Specials
Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami,https://myanimelist.net/anime/25259/Persona_4_the_Animation__A_Brief_Lesson_on_Izanagi___Izanami
Mangirl!: Asobu Henshuu Girl,https://myanimelist.net/anime/17351/Mangirl__Asobu_Henshuu_Girl
Persona 4 the Animation: Mr. Experiment Shorts,https://myanimelist.net/anime/25257/Persona_4_the_Animation__Mr_Experiment_Shorts
Gokujo.: Souda Onsen ni Ikou!!,https://myanimelist.net/anime/19431/Gokujo__Souda_Onsen_ni_Ikou
Girls & Panzer: Nihon Senshadou Renmei News,https://myanimelist.net/anime/32511/Girls___Panzer__Nihon_Senshadou_Renmei_News
"Boku no Imouto wa ""Osaka Okan"": Uchi no Oniichan wa Tokyo Rule",https://myanimelist.net/anime/18419/Boku_no_Imouto_wa_Osaka_Okan__Uchi_no_Oniichan_wa_Tokyo_Rule
Ketsuekigata-kun! Featuring Yuri & Nasuno,https://myanimelist.net/anime/19297/Ketsuekigata-kun_Featuring_Yuri___Nasuno
Arata Kangatari Picture Drama,https://myanimelist.net/anime/19447/Arata_Kangatari_Picture_Drama
Mini Van Special,https://myanimelist.net/anime/20999/Mini_Van_Special
Soul Reviver,https://myanimelist.net/anime/18723/Soul_Reviver
Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,https://myanimelist.net/anime/22633/Peeping_Life__Tezuka_Pro_-_Tatsunoko_Pro_Wonderland_Specials
Hayashi-fusai,https://myanimelist.net/anime/36671/Hayashi-fusai
Go Go Smile Anime,https://myanimelist.net/anime/33501/Go_Go_Smile_Anime
Union Union,https://myanimelist.net/anime/34426/Union_Union
Boku wa Ousama (TV) Special,https://myanimelist.net/anime/24795/Boku_wa_Ousama_TV_Special
Ipponbashi Wataru,https://myanimelist.net/anime/58498/Ipponbashi_Wataru
Pekay to Gaako,https://myanimelist.net/anime/58384/Pekay_to_Gaako
Kyoukai no Kanata,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata
Non Non Biyori,https://myanimelist.net/anime/17549/Non_Non_Biyori
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",https://myanimelist.net/anime/19221/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru
IS: Infinite Stratos 2,https://myanimelist.net/anime/18247/IS__Infinite_Stratos_2
Outbreak Company,https://myanimelist.net/anime/19369/Outbreak_Company
Diabolik Lovers,https://myanimelist.net/anime/17513/Diabolik_Lovers
Machine-Doll wa Kizutsukanai,https://myanimelist.net/anime/17247/Machine-Doll_wa_Kizutsukanai
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,https://myanimelist.net/anime/18677/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita
White Album 2,https://myanimelist.net/anime/18245/White_Album_2
Kyousou Giga (TV),https://myanimelist.net/anime/19703/Kyousou_Giga_TV
Little Busters! Refrain,https://myanimelist.net/anime/18195/Little_Busters_Refrain
Freezing Vibration,https://myanimelist.net/anime/18001/Freezing_Vibration
Aoki Hagane no Arpeggio: Ars Nova,https://myanimelist.net/anime/18893/Aoki_Hagane_no_Arpeggio__Ars_Nova
Walkure Romanze,https://myanimelist.net/anime/19151/Walkure_Romanze
Yozakura Quartet: Hana no Uta,https://myanimelist.net/anime/18497/Yozakura_Quartet__Hana_no_Uta
Coppelion,https://myanimelist.net/anime/9479/Coppelion
Kakumeiki Valvrave 2nd Season,https://myanimelist.net/anime/18295/Kakumeiki_Valvrave_2nd_Season
BlazBlue: Alter Memory,https://myanimelist.net/anime/18767/BlazBlue__Alter_Memory
Sekai de Ichiban Tsuyoku Naritai!,https://myanimelist.net/anime/11763/Sekai_de_Ichiban_Tsuyoku_Naritai
Gingitsune,https://myanimelist.net/anime/18411/Gingitsune
Galilei Donna,https://myanimelist.net/anime/19367/Galilei_Donna
Miss Monochrome The Animation,https://myanimelist.net/anime/20033/Miss_Monochrome_The_Animation
Super Seisyun Brothers,https://myanimelist.net/anime/19841/Super_Seisyun_Brothers
Megane-bu!,https://myanimelist.net/anime/19257/Megane-bu
Teekyuu 3,https://myanimelist.net/anime/20473/Teekyuu_3
Tesagure! Bukatsumono,https://myanimelist.net/anime/19919/Tesagure_Bukatsumono
Koroshiya-san: The Hired Gun,https://myanimelist.net/anime/20329/Koroshiya-san__The_Hired_Gun
Choegang Top Plate,https://myanimelist.net/anime/31211/Choegang_Top_Plate
Wu Zhan Dao,https://myanimelist.net/anime/44288/Wu_Zhan_Dao
AU: Baoxiao Xiaoyuan,https://myanimelist.net/anime/45386/AU__Baoxiao_Xiaoyuan
San Mao Luxing Ji,https://myanimelist.net/anime/43257/San_Mao_Luxing_Ji
Ruyi Ku Bao: Dong Dou Hu,https://myanimelist.net/anime/45502/Ruyi_Ku_Bao__Dong_Dou_Hu
Ruyi Ku Bao: Fei Li Niu,https://myanimelist.net/anime/45504/Ruyi_Ku_Bao__Fei_Li_Niu
Ruyi Ku Bao: Xi Ou Tu,https://myanimelist.net/anime/45503/Ruyi_Ku_Bao__Xi_Ou_Tu
Chuunibyou demo Koi ga Shitai! Ren Lite,https://myanimelist.net/anime/21797/Chuunibyou_demo_Koi_ga_Shitai_Ren_Lite
Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,https://myanimelist.net/anime/21241/Kyoukai_no_Kanata__Idol_Saiban_Mayoi_Nagara_mo_Kimi_wo_Sabaku_Tami
Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,https://myanimelist.net/anime/23405/Tokyo_Ravens__Kon_ga_Oshiete_Moshi_Agemasu_Maru_Wakari_Tokyo_Ravens
Mou Hitotsu no Mirai wo.,https://myanimelist.net/anime/21587/Mou_Hitotsu_no_Mirai_wo
Wonder Garden,https://myanimelist.net/anime/20965/Wonder_Garden
Lu Shidai,https://myanimelist.net/anime/31233/Lu_Shidai
Double Circle,https://myanimelist.net/anime/21335/Double_Circle
Sword Gai,https://myanimelist.net/anime/31966/Sword_Gai
Maid of the Dead,https://myanimelist.net/anime/20811/Maid_of_the_Dead
Si Ling Bianma: Shijie Caozong Zhe,https://myanimelist.net/anime/33508/Si_Ling_Bianma__Shijie_Caozong_Zhe
Planet:Valkyrie,https://myanimelist.net/anime/21641/Planet_Valkyrie
Chou Akuukan Bouheki Cheese Napolitan,https://myanimelist.net/anime/21875/Chou_Akuukan_Bouheki_Cheese_Napolitan
"Right Places: Sono Toki, Boku no Irubeki Basho",https://myanimelist.net/anime/39018/Right_Places__Sono_Toki_Boku_no_Irubeki_Basho
Kazoku no Hanashi,https://myanimelist.net/anime/21333/Kazoku_no_Hanashi
Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,https://myanimelist.net/anime/27949/Mattsu_to_Yanma_to_Moburi-san__Nanatsu_no_Hihou_to_Soratobu_Oshiro
Futago no Mahoutsukai Lico to Gli,https://myanimelist.net/anime/25293/Futago_no_Mahoutsukai_Lico_to_Gli
"Sagashita no wa Oheya, Mitsuketa no wa Mirai",https://myanimelist.net/anime/23621/Sagashita_no_wa_Oheya_Mitsuketa_no_wa_Mirai
Man Tou Riji,https://myanimelist.net/anime/35215/Man_Tou_Riji
Shi Wan Ge Leng Xiaohua 2nd Season,https://myanimelist.net/anime/33194/Shi_Wan_Ge_Leng_Xiaohua_2nd_Season
Hana no Zundamaru,https://myanimelist.net/anime/20873/Hana_no_Zundamaru
Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,https://myanimelist.net/anime/28427/Isobe_Isobee_Monogatari__Ukiyo_wa_Tsurai_yo
Norasco,https://myanimelist.net/anime/24773/Norasco
Chao Shen Youxi,https://myanimelist.net/anime/33703/Chao_Shen_Youxi
Tire Kan x Kamiusagi Rope,https://myanimelist.net/anime/35287/Tire_Kan_x_Kamiusagi_Rope
Chao Shen Xueyuan,https://myanimelist.net/anime/48751/Chao_Shen_Xueyuan
Oned,https://myanimelist.net/anime/39207/Oned
Mori no Kaori x Kamiusagi Rope,https://myanimelist.net/anime/35306/Mori_no_Kaori_x_Kamiusagi_Rope
Tezuka Osamu Monogatari,https://myanimelist.net/anime/29151/Tezuka_Osamu_Monogatari
Ki de Tsukurou,https://myanimelist.net/anime/36584/Ki_de_Tsukurou
Real Koke-kun,https://myanimelist.net/anime/42358/Real_Koke-kun
Mr. Men Little Miss,https://myanimelist.net/anime/35229/Mr_Men_Little_Miss
Spy Penguin (ONA): White Christmas,https://myanimelist.net/anime/33773/Spy_Penguin_ONA__White_Christmas
Nekoronde Mite ne.,https://myanimelist.net/anime/29851/Nekoronde_Mite_ne
Pescadool,https://myanimelist.net/anime/54186/Pescadool
You Shen Me,https://myanimelist.net/anime/44573/You_Shen_Me
Da Jing Xiao Guai,https://myanimelist.net/anime/46729/Da_Jing_Xiao_Guai
Fou Fou Zheng Nengliang,https://myanimelist.net/anime/46810/Fou_Fou_Zheng_Nengliang
Date A Live: Date to Date,https://myanimelist.net/anime/17641/Date_A_Live__Date_to_Date
Blood Lad: Wagahai wa Neko de wa Nai,https://myanimelist.net/anime/18441/Blood_Lad__Wagahai_wa_Neko_de_wa_Nai
IS: Infinite Stratos 2 - Hitonatsu no Omoide,https://myanimelist.net/anime/20045/IS__Infinite_Stratos_2_-_Hitonatsu_no_Omoide
Kuroko no Basket: Baka ja Katenai no yo!,https://myanimelist.net/anime/19669/Kuroko_no_Basket__Baka_ja_Katenai_no_yo
Love Live! School Idol Project OVA,https://myanimelist.net/anime/20745/Love_Live_School_Idol_Project_OVA
Yozakura Quartet: Tsuki ni Naku,https://myanimelist.net/anime/18499/Yozakura_Quartet__Tsuki_ni_Naku
Little Busters! Sekai no Saitou wa Ore ga Mamoru!,https://myanimelist.net/anime/17643/Little_Busters_Sekai_no_Saitou_wa_Ore_ga_Mamoru
Oni Chichi: Rebuild,https://myanimelist.net/anime/21097/Oni_Chichi__Rebuild
Koakuma Kanojo The Animation,https://myanimelist.net/anime/20801/Koakuma_Kanojo_The_Animation
Genshiken Nidaime OVA,https://myanimelist.net/anime/19159/Genshiken_Nidaime_OVA
Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,https://myanimelist.net/anime/21069/Amanee__Tomodachinchi_de_Konna_Koto_ni_Naru_Nante
Hidamari Sketch: Sae Hiro Sotsugyou-hen,https://myanimelist.net/anime/17739/Hidamari_Sketch__Sae_Hiro_Sotsugyou-hen
Kill Me Baby: Butsuzou Kegatte Nise Halloween,https://myanimelist.net/anime/20039/Kill_Me_Baby__Butsuzou_Kegatte_Nise_Halloween
Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,https://myanimelist.net/anime/18693/Tenioha__Onnanoko_datte_Honto_wa_Ecchi_da_yo
Dekakute Ecchi na Ore no Ane,https://myanimelist.net/anime/21001/Dekakute_Ecchi_na_Ore_no_Ane
Tayu Tayu,https://myanimelist.net/anime/19631/Tayu_Tayu
Taimanin Yukikaze,https://myanimelist.net/anime/20757/Taimanin_Yukikaze
Dorei Usagi to Anthony The Animation,https://myanimelist.net/anime/20377/Dorei_Usagi_to_Anthony_The_Animation
Junk Land The Animation,https://myanimelist.net/anime/20379/Junk_Land_The_Animation
Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,https://myanimelist.net/anime/19857/Kagachi-sama_Onagusame_Tatematsurimasu__Netorare_Mura_Inya_Hanashi_The_Animation
Himekishi Olivia,https://myanimelist.net/anime/20995/Himekishi_Olivia
Kansen: Ball Buster The Animation,https://myanimelist.net/anime/20959/Kansen__Ball_Buster_The_Animation
Yokujou Bazooka The Animation,https://myanimelist.net/anime/19859/Yokujou_Bazooka_The_Animation
Kichiku: Haha Shimai Choukyou Nikki,https://myanimelist.net/anime/21349/Kichiku__Haha_Shimai_Choukyou_Nikki
Toriko no Chigiri,https://myanimelist.net/anime/18695/Toriko_no_Chigiri
Zecchou Rocket,https://myanimelist.net/anime/19629/Zecchou_Rocket
Naisho no Wakana-san,https://myanimelist.net/anime/10575/Naisho_no_Wakana-san
"Wake Up, Girls! Deai no Kiroku: A Brief Recording",https://myanimelist.net/anime/30445/Wake_Up_Girls_Deai_no_Kiroku__A_Brief_Recording
Nameko-ke no Ichizoku,https://myanimelist.net/anime/20539/Nameko-ke_no_Ichizoku
Cherry & Berry,https://myanimelist.net/anime/52247/Cherry___Berry
Onosaka Konishi no O+K 2.5-jigen Animation,https://myanimelist.net/anime/53817/Onosaka_Konishi_no_O_K_25-jigen_Animation
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,https://myanimelist.net/anime/11981/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari
Sakasama no Patema,https://myanimelist.net/anime/12477/Sakasama_no_Patema
Kaguya-hime no Monogatari,https://myanimelist.net/anime/16664/Kaguya-hime_no_Monogatari
Hunter x Hunter Movie 2: The Last Mission,https://myanimelist.net/anime/19951/Hunter_x_Hunter_Movie_2__The_Last_Mission
Persona 3 the Movie 1: Spring of Birth,https://myanimelist.net/anime/14407/Persona_3_the_Movie_1__Spring_of_Birth
Bayonetta: Bloody Fate,https://myanimelist.net/anime/20543/Bayonetta__Bloody_Fate
Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,https://myanimelist.net/anime/19191/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_2_Ghost_Whispers
Lupin III vs. Meitantei Conan: The Movie,https://myanimelist.net/anime/18429/Lupin_III_vs_Meitantei_Conan__The_Movie
Hinata no Aoshigure,https://myanimelist.net/anime/20673/Hinata_no_Aoshigure
Majokko Shimai no Yoyo to Nene,https://myanimelist.net/anime/15813/Majokko_Shimai_no_Yoyo_to_Nene
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,https://myanimelist.net/anime/23831/Mahou_Shoujo_Madoka★Magica_Movie_3__Hangyaku_no_Monogatari_-_Magica_Quartet_x_Nisioisin
Golden Time (Movie),https://myanimelist.net/anime/36789/Golden_Time_Movie
Shashinkan,https://myanimelist.net/anime/20671/Shashinkan
Dokidoki! Precure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,https://myanimelist.net/anime/17357/Dokidoki_Precure_Movie__Mana_Kekkon_Mirai_ni_Tsunagu_Kibou_no_Dress
Saibi,https://myanimelist.net/anime/21027/Saibi
Land,https://myanimelist.net/anime/38970/Land
Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,https://myanimelist.net/anime/19587/Kaiketsu_Zorori__Mamoru_ze_Kyouryuu_no_Tamago
Junk Head 1,https://myanimelist.net/anime/49478/Junk_Head_1
Norman the Snowman: Kita no Kuni no Aurora,https://myanimelist.net/anime/20799/Norman_the_Snowman__Kita_no_Kuni_no_Aurora
Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken,https://myanimelist.net/anime/21021/Juugo_Shounen_Hyouryuuki__Kaizokujima_de_Daibouken
Manxing Jie,https://myanimelist.net/anime/52851/Manxing_Jie
Qingwa Wangguo,https://myanimelist.net/anime/35912/Qingwa_Wangguo
Mida,https://myanimelist.net/anime/54533/Mida
Zheng He 1405: Mo Hai Xun Zong,https://myanimelist.net/anime/44836/Zheng_He_1405__Mo_Hai_Xun_Zong
Gangtie Feilong (Movie),https://myanimelist.net/anime/44294/Gangtie_Feilong_Movie
Taikong Xiongmao Lixian Ji,https://myanimelist.net/anime/44842/Taikong_Xiongmao_Lixian_Ji
Wo Shi Zhi Xiao Xiaoniao (2013),https://myanimelist.net/anime/54575/Wo_Shi_Zhi_Xiao_Xiaoniao_2013
Sword Art Online: Extra Edition,https://myanimelist.net/anime/20021/Sword_Art_Online__Extra_Edition
Pokemon: The Origin,https://myanimelist.net/anime/20159/Pokemon__The_Origin
Ansatsu Kyoushitsu: Jump Festa 2013 Special,https://myanimelist.net/anime/19759/Ansatsu_Kyoushitsu__Jump_Festa_2013_Special
Naruto: Shippuuden - Sunny Side Battle,https://myanimelist.net/anime/19511/Naruto__Shippuuden_-_Sunny_Side_Battle
Neppuu Kairiku Bushi Road,https://myanimelist.net/anime/19653/Neppuu_Kairiku_Bushi_Road
