season,title,url
Summer 1996,Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu,https://myanimelist.net/anime/10060/Sore_Ike_Anpanman__Soratobu_Ehon_to_Glass_no_Kutsu
Summer 1996,Kenji no Trunk,https://myanimelist.net/anime/21099/Kenji_no_Trunk
Summer 1996,Futari no Oujisama,https://myanimelist.net/anime/23343/Futari_no_Oujisama
Summer 1996,Agigongryong Doolie (Movie),https://myanimelist.net/anime/16570/Agigongryong_Doolie_Movie
Summer 1996,Sore Ike! Anpanman: Baikinman to 3-bai Punch,https://myanimelist.net/anime/21943/Sore_Ike_Anpanman__Baikinman_to_3-bai_Punch
Summer 1996,Maya no Isshou,https://myanimelist.net/anime/25301/Maya_no_Isshou
Summer 1996,Angel ga Tonda Hi,https://myanimelist.net/anime/22959/Angel_ga_Tonda_Hi
Summer 1996,Lost Butterfly,https://myanimelist.net/anime/54441/Lost_Butterfly
Summer 1996,Wanghu Esther,https://myanimelist.net/anime/61020/Wanghu_Esther
Summer 1996,Lupin III: Twilight Gemini no Himitsu,https://myanimelist.net/anime/1436/Lupin_III__Twilight_Gemini_no_Himitsu
Summer 1996,Yawara!: Zutto Kimi no Koto ga...,https://myanimelist.net/anime/2009/Yawara__Zutto_Kimi_no_Koto_ga
Summer 1996,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,https://myanimelist.net/anime/27567/Fushigi_Yuugi_Special__Nakago_Shikkari_Shinasai
Summer 1996,Crayon Shin-chan Specials,https://myanimelist.net/anime/41880/Crayon_Shin-chan_Specials
Spring 1996,Tenkuu no Escaflowne,https://myanimelist.net/anime/182/Tenkuu_no_Escaflowne
Spring 1996,Bishoujo Senshi Sailor Moon: Sailor Stars,https://myanimelist.net/anime/996/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars
Spring 1996,Kodomo no Omocha (TV),https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
Spring 1996,Slayers Next,https://myanimelist.net/anime/535/Slayers_Next
Spring 1996,Kidou Shinseiki Gundam X,https://myanimelist.net/anime/92/Kidou_Shinseiki_Gundam_X
Spring 1996,Jigoku Sensei Nube,https://myanimelist.net/anime/2012/Jigoku_Sensei_Nube
Spring 1996,Kaiketsu Zorro,https://myanimelist.net/anime/3010/Kaiketsu_Zorro
Spring 1996,B'T X,https://myanimelist.net/anime/286/BT_X
Spring 1996,Cinderella Monogatari,https://myanimelist.net/anime/2817/Cinderella_Monogatari
Spring 1996,Mizuiro Jidai,https://myanimelist.net/anime/1040/Mizuiro_Jidai
Spring 1996,VS Knight Lamune & 40 Fire,https://myanimelist.net/anime/2087/VS_Knight_Lamune___40_Fire
Spring 1996,Midori no Makibao,https://myanimelist.net/anime/3550/Midori_no_Makibao
Spring 1996,Hajime Ningen Gon,https://myanimelist.net/anime/8764/Hajime_Ningen_Gon
Spring 1996,Shounen Santa no Daibouken!,https://myanimelist.net/anime/7639/Shounen_Santa_no_Daibouken
Spring 1996,Ijiwaru Baasan (1996),https://myanimelist.net/anime/20081/Ijiwaru_Baasan_1996
Spring 1996,Dragon Ball GT,https://myanimelist.net/anime/225/Dragon_Ball_GT
Spring 1996,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
Spring 1996,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
Spring 1996,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
Spring 1996,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
Spring 1996,Gokinjo Monogatari,https://myanimelist.net/anime/852/Gokinjo_Monogatari
Spring 1996,Kaitou Saint Tail,https://myanimelist.net/anime/1567/Kaitou_Saint_Tail
Spring 1996,Virtua Fighter,https://myanimelist.net/anime/961/Virtua_Fighter
Spring 1996,Bakusou Kyoudai Let's & Go,https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go
Spring 1996,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
Spring 1996,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
Spring 1996,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
Spring 1996,Kiteretsu Daihyakka,https://myanimelist.net/anime/6509/Kiteretsu_Daihyakka
Spring 1996,Gegege no Kitarou (1996),https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
Spring 1996,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
Spring 1996,Azuki-chan,https://myanimelist.net/anime/1893/Azuki-chan
Spring 1996,Mojakou,https://myanimelist.net/anime/2736/Mojakou
Spring 1996,Yuusha Shirei Dagwon,https://myanimelist.net/anime/3505/Yuusha_Shirei_Dagwon
Spring 1996,Meiken Lassie,https://myanimelist.net/anime/3425/Meiken_Lassie
Spring 1996,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
Spring 1996,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
Spring 1996,Mama wa Poyopoyo Saurus ga Osuki,https://myanimelist.net/anime/4782/Mama_wa_Poyopoyo_Saurus_ga_Osuki
Spring 1996,Bucket de Gohan,https://myanimelist.net/anime/9540/Bucket_de_Gohan
Spring 1996,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
Spring 1996,Alice Tantei Kyoku,https://myanimelist.net/anime/18819/Alice_Tantei_Kyoku
Spring 1996,Fushigi na Ano Ko wa Suteki na Kono Ko,https://myanimelist.net/anime/30121/Fushigi_na_Ano_Ko_wa_Suteki_na_Kono_Ko
Spring 1996,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
Spring 1996,Duchiwa Ppukku,https://myanimelist.net/anime/48172/Duchiwa_Ppukku
Spring 1996,Golden Boy,https://myanimelist.net/anime/268/Golden_Boy
Spring 1996,Gunsmith Cats,https://myanimelist.net/anime/650/Gunsmith_Cats
Spring 1996,3x3 Eyes: Seima Densetsu,https://myanimelist.net/anime/1225/3x3_Eyes__Seima_Densetsu
Spring 1996,Shamanic Princess,https://myanimelist.net/anime/1182/Shamanic_Princess
Spring 1996,Fire Emblem,https://myanimelist.net/anime/2782/Fire_Emblem
Spring 1996,Burn Up! W,https://myanimelist.net/anime/769/Burn_Up_W
Spring 1996,Mahoutsukai Tai!,https://myanimelist.net/anime/629/Mahoutsukai_Tai
Spring 1996,Shin Kidou Senki Gundam Wing: Operation Meteor,https://myanimelist.net/anime/3626/Shin_Kidou_Senki_Gundam_Wing__Operation_Meteor
Spring 1996,Aozora Shoujo-tai,https://myanimelist.net/anime/1233/Aozora_Shoujo-tai
Spring 1996,Sanctuary,https://myanimelist.net/anime/2698/Sanctuary
Spring 1996,Toushinden,https://myanimelist.net/anime/2462/Toushinden
Spring 1996,Tattoon Master,https://myanimelist.net/anime/2102/Tattoon_Master
Spring 1996,Ojousama Sousamou,https://myanimelist.net/anime/2057/Ojousama_Sousamou
Spring 1996,Parade Parade,https://myanimelist.net/anime/1390/Parade_Parade
Spring 1996,Mutant Turtles: Choujin Densetsu-hen,https://myanimelist.net/anime/1059/Mutant_Turtles__Choujin_Densetsu-hen
Spring 1996,Landlock,https://myanimelist.net/anime/2078/Landlock
Spring 1996,Blue Seed 1.5,https://myanimelist.net/anime/3952/Blue_Seed_15
Spring 1996,Inma Daitoshi: Beast City,https://myanimelist.net/anime/1595/Inma_Daitoshi__Beast_City
Spring 1996,Idol Fight Suchie-Pai 2,https://myanimelist.net/anime/3816/Idol_Fight_Suchie-Pai_2
Spring 1996,Bounty Hunter: The Hard,https://myanimelist.net/anime/4522/Bounty_Hunter__The_Hard
Spring 1996,Ningyou Tsukai,https://myanimelist.net/anime/4774/Ningyou_Tsukai
Spring 1996,Soap no Moko-chan,https://myanimelist.net/anime/4490/Soap_no_Moko-chan
Spring 1996,Sei Shoujo Sentai Lakers EX,https://myanimelist.net/anime/3890/Sei_Shoujo_Sentai_Lakers_EX
Spring 1996,Harenchi Koumon Manyuuki,https://myanimelist.net/anime/5566/Harenchi_Koumon_Manyuuki
Spring 1996,Haou Taikei Ryuu Knight: Adeu Legend Final,https://myanimelist.net/anime/1851/Haou_Taikei_Ryuu_Knight__Adeu_Legend_Final
Spring 1996,Future GPX Cyber Formula: Early Days Renewal,https://myanimelist.net/anime/1396/Future_GPX_Cyber_Formula__Early_Days_Renewal
Spring 1996,Toppuku Kyousou Kyoku,https://myanimelist.net/anime/23769/Toppuku_Kyousou_Kyoku
Spring 1996,Hamuko Mairu!,https://myanimelist.net/anime/19463/Hamuko_Mairu
Spring 1996,Tenchi Muyou! in Love,https://myanimelist.net/anime/1006/Tenchi_Muyou_in_Love
Spring 1996,Armitage III: Poly-Matrix,https://myanimelist.net/anime/493/Armitage_III__Poly-Matrix
Spring 1996,Lupin III: Dead or Alive,https://myanimelist.net/anime/1416/Lupin_III__Dead_or_Alive
Spring 1996,Crayon Shin-chan Movie 04: Henderland no Daibouken,https://myanimelist.net/anime/8359/Crayon_Shin-chan_Movie_04__Henderland_no_Daibouken
Spring 1996,Hamelin no Violin Hiki: The Movie,https://myanimelist.net/anime/2207/Hamelin_no_Violin_Hiki__The_Movie
Spring 1996,Dragon Quest Retsuden: Roto no Monshou,https://myanimelist.net/anime/7491/Dragon_Quest_Retsuden__Roto_no_Monshou
Spring 1996,Mahoujin Guruguru Movie,https://myanimelist.net/anime/796/Mahoujin_Guruguru_Movie
Spring 1996,Toilet no Hanako-san,https://myanimelist.net/anime/8539/Toilet_no_Hanako-san
Spring 1996,Nintama Rantarou Movie,https://myanimelist.net/anime/2710/Nintama_Rantarou_Movie
Spring 1996,Apo Apo World: Giant Baba 90-pun 1-pon Shoubu,https://myanimelist.net/anime/22851/Apo_Apo_World__Giant_Baba_90-pun_1-pon_Shoubu
Spring 1996,Crayon Shin-chan Specials,https://myanimelist.net/anime/41880/Crayon_Shin-chan_Specials
Spring 1996,Jam the Housnail,https://myanimelist.net/anime/29367/Jam_the_Housnail
Spring 1996,Go! Go! Veggie-tan,https://myanimelist.net/anime/29497/Go_Go_Veggie-tan
Fall 1996,Hana yori Dango,https://myanimelist.net/anime/106/Hana_yori_Dango
Fall 1996,Kidou Senkan Nadesico,https://myanimelist.net/anime/218/Kidou_Senkan_Nadesico
Fall 1996,Taiho Shichau zo (TV),https://myanimelist.net/anime/1372/Taiho_Shichau_zo_TV
Fall 1996,Saber Marionette J,https://myanimelist.net/anime/573/Saber_Marionette_J
Fall 1996,Elf wo Karu Mono-tachi,https://myanimelist.net/anime/1045/Elf_wo_Karu_Mono-tachi
Fall 1996,Ie Naki Ko Remy,https://myanimelist.net/anime/2829/Ie_Naki_Ko_Remy
Fall 1996,Mahou Shoujo Pretty Sammy (1996),https://myanimelist.net/anime/1502/Mahou_Shoujo_Pretty_Sammy_1996
Fall 1996,Hamelin no Violin Hiki,https://myanimelist.net/anime/1325/Hamelin_no_Violin_Hiki
Fall 1996,Chouja Raideen,https://myanimelist.net/anime/2127/Chouja_Raideen
Fall 1996,YAT Anshin! Uchuu Ryokou,https://myanimelist.net/anime/1891/YAT_Anshin_Uchuu_Ryokou
Fall 1996,Kiko-chan Smile,https://myanimelist.net/anime/2075/Kiko-chan_Smile
Fall 1996,Wankorobee,https://myanimelist.net/anime/2708/Wankorobee
Fall 1996,Dragon Ball GT,https://myanimelist.net/anime/225/Dragon_Ball_GT
Fall 1996,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
Fall 1996,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
Fall 1996,Bishoujo Senshi Sailor Moon: Sailor Stars,https://myanimelist.net/anime/996/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars
Fall 1996,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
Fall 1996,Kodomo no Omocha (TV),https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
Fall 1996,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
Fall 1996,Kidou Shinseiki Gundam X,https://myanimelist.net/anime/92/Kidou_Shinseiki_Gundam_X
Fall 1996,Akachan to Boku,https://myanimelist.net/anime/1485/Akachan_to_Boku
Fall 1996,Jigoku Sensei Nube,https://myanimelist.net/anime/2012/Jigoku_Sensei_Nube
Fall 1996,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
Fall 1996,Kaiketsu Zorro,https://myanimelist.net/anime/3010/Kaiketsu_Zorro
Fall 1996,Bakusou Kyoudai Let's & Go,https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go
Fall 1996,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
Fall 1996,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
Fall 1996,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
Fall 1996,Mizuiro Jidai,https://myanimelist.net/anime/1040/Mizuiro_Jidai
Fall 1996,Gegege no Kitarou (1996),https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
Fall 1996,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
Fall 1996,Ganbarist! Shun,https://myanimelist.net/anime/3568/Ganbarist_Shun
Fall 1996,Azuki-chan,https://myanimelist.net/anime/1893/Azuki-chan
Fall 1996,Mojakou,https://myanimelist.net/anime/2736/Mojakou
Fall 1996,Yuusha Shirei Dagwon,https://myanimelist.net/anime/3505/Yuusha_Shirei_Dagwon
Fall 1996,Midori no Makibao,https://myanimelist.net/anime/3550/Midori_no_Makibao
Fall 1996,Hajime Ningen Gon,https://myanimelist.net/anime/8764/Hajime_Ningen_Gon
Fall 1996,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
Fall 1996,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
Fall 1996,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
Fall 1996,Alice Tantei Kyoku,https://myanimelist.net/anime/18819/Alice_Tantei_Kyoku
Fall 1996,Ijiwaru Baasan (1996),https://myanimelist.net/anime/20081/Ijiwaru_Baasan_1996
Fall 1996,Harimogu Harry,https://myanimelist.net/anime/9807/Harimogu_Harry
Fall 1996,Fushigi na Ano Ko wa Suteki na Kono Ko,https://myanimelist.net/anime/30121/Fushigi_na_Ano_Ko_wa_Suteki_na_Kono_Ko
Fall 1996,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
Fall 1996,Ginga Eiyuu Densetsu,https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu
Fall 1996,Kidou Senshi Gundam: Dai 08 MS Shoutai,https://myanimelist.net/anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai
Fall 1996,Angel Densetsu,https://myanimelist.net/anime/5251/Angel_Densetsu
Fall 1996,Fushigi Yuugi OVA,https://myanimelist.net/anime/380/Fushigi_Yuugi_OVA
Fall 1996,Byston Well Monogatari: Garzey no Tsubasa,https://myanimelist.net/anime/1657/Byston_Well_Monogatari__Garzey_no_Tsubasa
Fall 1996,Kakugo no Susume,https://myanimelist.net/anime/1647/Kakugo_no_Susume
Fall 1996,Shin Kidou Senki Gundam Wing: Operation Meteor,https://myanimelist.net/anime/3626/Shin_Kidou_Senki_Gundam_Wing__Operation_Meteor
Fall 1996,Bronze: Zetsuai Since 1989,https://myanimelist.net/anime/1042/Bronze__Zetsuai_Since_1989
Fall 1996,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,https://myanimelist.net/anime/13931/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars_-_Hero_Club
Fall 1996,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,https://myanimelist.net/anime/977/Ginga_Teikoku_no_Metsubou_Gaiden__Aoki_Ookami-tachi_no_Densetsu
Fall 1996,Bakuretsu Hunters OVA,https://myanimelist.net/anime/808/Bakuretsu_Hunters_OVA
Fall 1996,Master Mosquiton,https://myanimelist.net/anime/1805/Master_Mosquiton
Fall 1996,Legend of Crystania,https://myanimelist.net/anime/1150/Legend_of_Crystania
Fall 1996,Ai Tenshi Densetsu Wedding Peach DX,https://myanimelist.net/anime/1957/Ai_Tenshi_Densetsu_Wedding_Peach_DX
Fall 1996,Variable Geo,https://myanimelist.net/anime/1183/Variable_Geo
Fall 1996,Kotetsu no Daibouken,https://myanimelist.net/anime/2527/Kotetsu_no_Daibouken
Fall 1996,Panzer Dragoon,https://myanimelist.net/anime/2792/Panzer_Dragoon
Fall 1996,Ginga Ojousama Densetsu Yuna: Shinen no Fairy,https://myanimelist.net/anime/2474/Ginga_Ojousama_Densetsu_Yuna__Shinen_no_Fairy
Fall 1996,Houma Hunter Lime,https://myanimelist.net/anime/1284/Houma_Hunter_Lime
Fall 1996,Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,https://myanimelist.net/anime/2345/Choujin_Densetsu_Urotsukidouji_5__Kanketsu-hen
Fall 1996,Gall Force: The Revolution,https://myanimelist.net/anime/2066/Gall_Force__The_Revolution
Fall 1996,Doukyuusei 2,https://myanimelist.net/anime/4842/Doukyuusei_2
Fall 1996,Kawarazaki-ke no Ichizoku The Animation,https://myanimelist.net/anime/4802/Kawarazaki-ke_no_Ichizoku_The_Animation
Fall 1996,Mahou no Shiho-chan,https://myanimelist.net/anime/5400/Mahou_no_Shiho-chan
Fall 1996,Injuu Kateikyoushi,https://myanimelist.net/anime/4821/Injuu_Kateikyoushi
Fall 1996,Nonomura Byouin no Hitobito,https://myanimelist.net/anime/4819/Nonomura_Byouin_no_Hitobito
Fall 1996,Isourou Tengoku,https://myanimelist.net/anime/4824/Isourou_Tengoku
Fall 1996,Santa no Yama Yousei no Mori,https://myanimelist.net/anime/35616/Santa_no_Yama_Yousei_no_Mori
Fall 1996,10-shuunen da yo! Chibi Maruko-chan,https://myanimelist.net/anime/51271/10-shuunen_da_yo_Chibi_Maruko-chan
Fall 1996,Black Jack the Movie,https://myanimelist.net/anime/1521/Black_Jack_the_Movie
Fall 1996,Ihatov Gensou: Kenji no Haru,https://myanimelist.net/anime/1206/Ihatov_Gensou__Kenji_no_Haru
Fall 1996,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",https://myanimelist.net/anime/2098/Shin_Kimagure_Orange☆Road__Soshite_Ano_Natsu_no_Hajimari
Fall 1996,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,https://myanimelist.net/anime/2077/Kindaichi_Shounen_no_Jikenbo_Movie_1__Operazakan_-_Aratanaru_Satsujin
Fall 1996,Alice in Cyberland,https://myanimelist.net/anime/5330/Alice_in_Cyberland
Fall 1996,Kidou Senshi Gundam: Uchuu Seiki Yowa,https://myanimelist.net/anime/5723/Kidou_Senshi_Gundam__Uchuu_Seiki_Yowa
Fall 1996,Bavel no Hon,https://myanimelist.net/anime/4458/Bavel_no_Hon
Fall 1996,Bakusou Kyoudai Let's & Go Special,https://myanimelist.net/anime/9857/Bakusou_Kyoudai_Lets___Go_Special
Fall 1996,Crayon Shin-chan Specials,https://myanimelist.net/anime/41880/Crayon_Shin-chan_Specials
Fall 1996,The☆Doraemons: Mystery X'Mass Daisakusen,https://myanimelist.net/anime/54105/The☆Doraemons__Mystery_XMass_Daisakusen
Fall 1996,Sore Ike! Anpanman: Anpanman to Black Christmas,https://myanimelist.net/anime/60308/Sore_Ike_Anpanman__Anpanman_to_Black_Christmas
Winter 1995,Romeo no Aoi Sora,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora
Winter 1995,Kishin Douji Zenki,https://myanimelist.net/anime/1573/Kishin_Douji_Zenki
Winter 1995,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
Winter 1995,Ninkuu,https://myanimelist.net/anime/912/Ninkuu
Winter 1995,Ougon Yuusha Goldran,https://myanimelist.net/anime/5440/Ougon_Yuusha_Goldran
Winter 1995,Kuusou Kagaku Sekai Gulliver Boy,https://myanimelist.net/anime/2980/Kuusou_Kagaku_Sekai_Gulliver_Boy
Winter 1995,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
Winter 1995,Dragon Ball Z,https://myanimelist.net/anime/813/Dragon_Ball_Z
Winter 1995,Slam Dunk,https://myanimelist.net/anime/170/Slam_Dunk
Winter 1995,Bishoujo Senshi Sailor Moon S,https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S
Winter 1995,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
Winter 1995,Magic Knight Rayearth,https://myanimelist.net/anime/435/Magic_Knight_Rayearth
Winter 1995,Kidou Butouden G Gundam,https://myanimelist.net/anime/96/Kidou_Butouden_G_Gundam
Winter 1995,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
Winter 1995,Marmalade Boy,https://myanimelist.net/anime/334/Marmalade_Boy
Winter 1995,Macross 7,https://myanimelist.net/anime/1397/Macross_7
Winter 1995,Blue Seed,https://myanimelist.net/anime/998/Blue_Seed
Winter 1995,Captain Tsubasa J,https://myanimelist.net/anime/1674/Captain_Tsubasa_J
Winter 1995,Ginga Sengoku Gunyuuden Rai,https://myanimelist.net/anime/3907/Ginga_Sengoku_Gunyuuden_Rai
Winter 1995,Akazukin Chacha,https://myanimelist.net/anime/103/Akazukin_Chacha
Winter 1995,Mahoujin Guruguru,https://myanimelist.net/anime/331/Mahoujin_Guruguru
Winter 1995,Ai to Yuuki no Pig Girl Tonde Buurin,https://myanimelist.net/anime/2041/Ai_to_Yuuki_no_Pig_Girl_Tonde_Buurin
Winter 1995,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
Winter 1995,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
Winter 1995,Kiteretsu Daihyakka,https://myanimelist.net/anime/6509/Kiteretsu_Daihyakka
Winter 1995,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
Winter 1995,Red Baron,https://myanimelist.net/anime/2283/Red_Baron
Winter 1995,Shirayuki Hime no Densetsu,https://myanimelist.net/anime/3809/Shirayuki_Hime_no_Densetsu
Winter 1995,Tottemo! Luckyman,https://myanimelist.net/anime/3672/Tottemo_Luckyman
Winter 1995,Haou Taikei Ryuu Knight,https://myanimelist.net/anime/1848/Haou_Taikei_Ryuu_Knight
Winter 1995,Cooking Papa,https://myanimelist.net/anime/8123/Cooking_Papa
Winter 1995,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,https://myanimelist.net/anime/6472/Gakkou_no_Kowai_Uwasa__Hanako-san_ga_Kita
Winter 1995,Montana Jones,https://myanimelist.net/anime/3313/Montana_Jones
Winter 1995,Huckleberry Finn Monogatari,https://myanimelist.net/anime/4800/Huckleberry_Finn_Monogatari
Winter 1995,Pokonyan!,https://myanimelist.net/anime/6779/Pokonyan
Winter 1995,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
Winter 1995,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
Winter 1995,Karaoke Senshi Mike-tarou,https://myanimelist.net/anime/5140/Karaoke_Senshi_Mike-tarou
Winter 1995,Soccer Fever,https://myanimelist.net/anime/10774/Soccer_Fever
Winter 1995,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
Winter 1995,Kyoufu no Kyou-chan,https://myanimelist.net/anime/20603/Kyoufu_no_Kyou-chan
Winter 1995,Asobo Toy-chan,https://myanimelist.net/anime/21553/Asobo_Toy-chan
Winter 1995,Fushigi na Ano Ko wa Suteki na Kono Ko,https://myanimelist.net/anime/30121/Fushigi_na_Ano_Ko_wa_Suteki_na_Kono_Ko
Winter 1995,Tanoshii Sansuu (TV),https://myanimelist.net/anime/51695/Tanoshii_Sansuu_TV
Winter 1995,Ginga Eiyuu Densetsu,https://myanimelist.net/anime/820/Ginga_Eiyuu_Densetsu
Winter 1995,Macross Plus,https://myanimelist.net/anime/474/Macross_Plus
Winter 1995,Armitage III,https://myanimelist.net/anime/1079/Armitage_III
Winter 1995,Taiho Shichau zo,https://myanimelist.net/anime/1577/Taiho_Shichau_zo
Winter 1995,Tenchi Muyou! Ryououki 2nd Season,https://myanimelist.net/anime/540/Tenchi_Muyou_Ryououki_2nd_Season
Winter 1995,Ranma ½: Yomigaeru Kioku,https://myanimelist.net/anime/1008/Ranma_½__Yomigaeru_Kioku
Winter 1995,DNA² OVA,https://myanimelist.net/anime/1187/DNA²_OVA
Winter 1995,Aozora Shoujo-tai,https://myanimelist.net/anime/1233/Aozora_Shoujo-tai
Winter 1995,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,https://myanimelist.net/anime/10825/Ranma_½__Battle_ga_Ippai_29-nin_no_Korinai_Yatsura
Winter 1995,Uchuu no Kishi Tekkaman Blade II,https://myanimelist.net/anime/1460/Uchuu_no_Kishi_Tekkaman_Blade_II
Winter 1995,Iczer-Girl Iczelion,https://myanimelist.net/anime/1831/Iczer-Girl_Iczelion
Winter 1995,Doukyuusei: Natsu no Owari ni,https://myanimelist.net/anime/3558/Doukyuusei__Natsu_no_Owari_ni
Winter 1995,Sotsugyou: Graduation,https://myanimelist.net/anime/2714/Sotsugyou__Graduation
Winter 1995,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,https://myanimelist.net/anime/17379/Street_Fighter_II__Yomigaeru_Fujiwara-Kyou_-_Toki_wo_Kaketa_Fighter-tachi
Winter 1995,Makeruna! Makendou,https://myanimelist.net/anime/2081/Makeruna_Makendou
Winter 1995,Dragon Knight Gaiden,https://myanimelist.net/anime/2480/Dragon_Knight_Gaiden
Winter 1995,Ningen Kakumei,https://myanimelist.net/anime/22325/Ningen_Kakumei
Winter 1995,Atashi Tenshi Anata Akuma,https://myanimelist.net/anime/35721/Atashi_Tenshi_Anata_Akuma
Winter 1995,Utsukushii Chikyuu wo Yogosanai de,https://myanimelist.net/anime/33897/Utsukushii_Chikyuu_wo_Yogosanai_de
Winter 1995,"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon",https://myanimelist.net/anime/39376/Moshi_Ginkou_ga_Nakatta-ra__Mahoutsukai_Sally_no_Ginkou_Nyuumon
Winter 1995,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,https://myanimelist.net/anime/905/Dragon_Ball_Z_Movie_12__Fukkatsu_no_Fusion_Gokuu_to_Vegeta
Winter 1995,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,https://myanimelist.net/anime/2498/Slam_Dunk__Shouhoku_Saidai_no_Kiki_Moero_Sakuragi_Hanamichi
Winter 1995,Marmalade Boy Movie,https://myanimelist.net/anime/520/Marmalade_Boy_Movie
Winter 1995,Junkers Come Here,https://myanimelist.net/anime/1116/Junkers_Come_Here
Winter 1995,Doraemon: 2112-nen Doraemon Tanjou,https://myanimelist.net/anime/2648/Doraemon__2112-nen_Doraemon_Tanjou
Winter 1995,Doraemon Movie 16: Nobita no Sousei Nikki,https://myanimelist.net/anime/2674/Doraemon_Movie_16__Nobita_no_Sousei_Nikki
Winter 1995,"Boku no Chikyuu wo Mamotte: Alice kara, Rin-kun e",https://myanimelist.net/anime/7366/Boku_no_Chikyuu_wo_Mamotte__Alice_kara_Rin-kun_e
Winter 1995,Macross 7 Plus,https://myanimelist.net/anime/6209/Macross_7_Plus
